,MODULE_NAME,user_id,question_id,LOD,a.ae_qset_id,seq_no,time_taken,attempted,correct,MARK_OPT
8073,Percentages,1357871,159215,19.1,1207990,4,39,Y,N,a
8074,Percentages,1357871,187876,19.1,1207990,5,61,Y,Y,a
8075,Percentages,1357871,246114,19.3,1207990,6,95,Y,Y,c
8076,Percentages,1357871,263000,19.3,1207990,7,60,Y,Y,c
8077,Percentages,2896631,94127,19.1,1208003,1,71,Y,Y,b
8078,Percentages,2896631,111587,19.0,1208003,2,57,Y,Y,d
8079,Percentages,2896631,134375,19.2,1208003,3,289,Y,Y,c
8080,Percentages,2896631,153983,19.4,1208003,4,303,Y,N,c
8081,Percentages,2896631,187875,9.3,1208003,5,62,Y,Y,b
8082,Percentages,2896631,243594,19.1,1208003,6,57,Y,Y,c
8083,Percentages,2896631,245141,9.1,1208003,7,39,Y,Y,d
8084,Percentages,3181415,88305,19.3,1207992,1,130,Y,N,d
8085,Percentages,3181415,134351,9.1,1207992,2,59,Y,Y,a
8086,Percentages,3181415,150196,19.1,1207992,3,105,Y,Y,a
8087,Percentages,3181415,151536,19.1,1207992,4,87,Y,N,d
8088,Percentages,3181415,171290,19.4,1207992,5,197,Y,Y,b
8089,Percentages,3181415,246127,19.3,1207992,6,108,Y,N,d
8090,Percentages,3181415,246162,9.2,1207992,7,27,Y,Y,d
8091,Percentages,3323622,134376,9.1,1207999,1,101,Y,Y,a
8092,Percentages,3323622,245432,9.2,1207999,2,144,Y,Y,a
8093,Percentages,3323622,246075,19.1,1207999,3,162,Y,Y,a
8094,Percentages,3323622,246120,19.3,1207999,4,273,Y,N,a
8095,Percentages,3323622,246190,9.3,1207999,5,141,Y,Y,c
8096,Percentages,3323622,246213,9.2,1207999,6,252,Y,Y,c
8097,Percentages,3323622,253331,19.1,1207999,7,18,Y,Y,d
8098,Percentages,3316320,94125,29.1,1208007,1,292,Y,N,d
8099,Percentages,3316320,94132,39.1,1208007,2,109,Y,Y,a
8100,Percentages,3316320,102070,39.4,1208007,3,280,Y,Y,b
8101,Percentages,3316320,102096,29.3,1208007,4,149,Y,Y,b
8102,Percentages,3316320,127247,49.5,1208007,5,110,Y,N,d
8103,Percentages,3316320,134044,39.4,1208007,6,80,Y,N,d
8104,Percentages,3316320,246160,29.4,1208007,7,159,Y,N,c
8105,Percentages,2896257,111588,19.1,1207998,1,72,Y,Y,d
8106,Percentages,2896257,126251,9.3,1207998,2,171,Y,N,c
8107,Percentages,2896257,134372,9.2,1207998,3,309,Y,N,c
8108,Percentages,2896257,244718,9.1,1207998,4,80,Y,Y,b
8109,Percentages,2896257,246069,19.1,1207998,5,73,Y,Y,c
8110,Percentages,2896257,246778,9.3,1207998,6,248,Y,Y,a
8111,Percentages,2896257,248317,9.2,1207998,7,23,Y,N,a
8112,Percentages,3389171,150197,19.1,1207990,1,14,Y,Y,c
8113,Percentages,3389171,150220,9.1,1207990,2,429,Y,N,b
8114,Percentages,3389171,150917,9.1,1207990,3,118,Y,Y,b
8115,Percentages,3389171,159215,19.1,1207990,4,70,Y,Y,d
8116,Percentages,3389171,187876,19.1,1207990,5,124,Y,Y,a
8117,Percentages,3389171,246114,19.3,1207990,6,349,Y,Y,c
8118,Percentages,3389171,263000,19.3,1207990,7,43,Y,Y,c
8119,Percentages,3093798,111588,19.1,1207998,1,25,Y,Y,d
8120,Percentages,3093798,126251,9.3,1207998,2,229,Y,Y,a
8121,Percentages,3093798,134372,9.2,1207998,3,190,Y,Y,b
8122,Percentages,3093798,244718,9.1,1207998,4,128,Y,Y,b
8123,Percentages,3093798,246069,19.1,1207998,5,107,Y,Y,c
8124,Percentages,3093798,246778,9.3,1207998,6,234,Y,Y,a
8125,Percentages,3093798,248317,9.2,1207998,7,93,Y,Y,d
8126,Percentages,2025858,134376,9.1,1207999,1,94,Y,Y,a
8127,Percentages,2025858,245432,9.2,1207999,2,72,Y,Y,a
8128,Percentages,2025858,246075,19.1,1207999,3,56,Y,Y,a
8129,Percentages,2025858,246120,19.3,1207999,4,123,Y,Y,c
8130,Percentages,2025858,246190,9.3,1207999,5,59,Y,Y,c
8131,Percentages,2025858,246213,9.2,1207999,6,195,Y,Y,c
8132,Percentages,2025858,253331,19.1,1207999,7,123,Y,Y,d
8133,Percentages,2896257,115881,19.1,1207994,1,267,Y,Y,a
8134,Percentages,2896257,127327,1.0,1207994,2,116,Y,Y,b
8135,Percentages,2896257,150218,9.1,1207994,3,61,Y,Y,d
8136,Percentages,2896257,224757,9.1,1207994,4,182,Y,Y,d
8137,Percentages,2896257,245146,19.2,1207994,5,69,Y,Y,b
8138,Percentages,2896257,246122,19.2,1207994,6,8,Y,Y,b
8139,Percentages,2896257,246210,9.1,1207994,7,53,Y,Y,c
8140,Percentages,2918597,94126,29.2,1208010,1,213,Y,Y,c
8141,Percentages,2918597,127305,49.5,1208010,2,80,Y,Y,a
8142,Percentages,2918597,127349,49.5,1208010,3,135,Y,Y,e
8143,Percentages,2918597,134367,29.4,1208010,4,126,Y,Y,a
8144,Percentages,2918597,159218,39.3,1208010,5,59,Y,Y,c
8145,Percentages,2918597,159226,29.1,1208010,6,72,Y,Y,d
8146,Percentages,2918597,163586,29.4,1208010,7,135,Y,N,e
8147,Percentages,3212355,111588,19.1,1207998,1,169,Y,N,a
8148,Percentages,3212355,126251,9.3,1207998,2,276,Y,Y,a
8149,Percentages,3212355,134372,9.2,1207998,3,167,Y,N,a
8150,Percentages,3212355,244718,9.1,1207998,4,58,Y,Y,b
8151,Percentages,3212355,246069,19.1,1207998,5,305,Y,Y,c
8152,Percentages,3212355,246778,9.3,1207998,6,63,Y,Y,a
8153,Percentages,3212355,248317,9.2,1207998,7,24,Y,Y,d
8154,Percentages,3323031,150197,19.1,1207990,1,216,Y,Y,c
8155,Percentages,3323031,150220,9.1,1207990,2,82,Y,Y,c
8156,Percentages,3323031,150917,9.1,1207990,3,183,Y,Y,b
8157,Percentages,3323031,159215,19.1,1207990,4,86,Y,Y,d
8158,Percentages,3323031,187876,19.1,1207990,5,190,Y,N,b
8159,Percentages,3323031,246114,19.3,1207990,6,173,Y,N,a
8160,Percentages,3323031,263000,19.3,1207990,7,164,Y,Y,c
8161,Percentages,3484749,115883,19.1,1207995,1,54,Y,Y,c
8162,Percentages,3484749,159220,19.1,1207995,2,10,Y,Y,b
8163,Percentages,3484749,243596,9.2,1207995,3,166,Y,Y,b
8164,Percentages,3484749,246076,19.3,1207995,4,252,Y,N,d
8165,Percentages,3484749,246707,9.1,1207995,5,57,Y,Y,d
8166,Percentages,3484749,248140,9.4,1207995,6,167,Y,Y,b
8167,Percentages,3484749,249303,9.3,1207995,7,215,Y,Y,c
8168,Percentages,3389171,159214,19.1,1207997,2,364,Y,N,c
8169,Percentages,3389171,177826,9.3,1207997,3,183,Y,Y,c
8170,Percentages,3389171,245584,19.3,1207997,4,53,Y,Y,d
8171,Percentages,3389171,246080,19.3,1207997,5,25,Y,N,b
8172,Percentages,3389171,246196,19.1,1207997,6,133,Y,Y,b
8173,Percentages,3389171,250004,9.3,1207997,7,143,Y,N,c
8174,Percentages,3389171,134362,19.1,1207997,1,49,Y,Y,c
8175,Percentages,2900438,88303,39.4,1208005,1,84,Y,Y,a
8176,Percentages,2900438,121662,29.4,1208005,2,164,Y,Y,c
8177,Percentages,2900438,127226,39.4,1208005,3,174,Y,N,c
8178,Percentages,2900438,127234,39.5,1208005,4,158,Y,Y,c
8179,Percentages,2900438,177828,29.4,1208005,5,100,Y,Y,b
8180,Percentages,2900438,246117,29.3,1208005,6,93,Y,Y,a
8181,Percentages,2900438,246119,39.4,1208005,7,228,Y,N,d
8182,Percentages,3153565,88303,39.4,1208005,1,184,Y,Y,a
8183,Percentages,3153565,121662,29.4,1208005,2,255,Y,N,a
8184,Percentages,3153565,127226,39.4,1208005,3,246,Y,Y,a
8185,Percentages,3153565,127234,39.5,1208005,4,211,Y,N,b
8186,Percentages,3153565,177828,29.4,1208005,5,304,Y,N,c
8187,Percentages,3153565,246117,29.3,1208005,6,0,Y,N,x
8188,Percentages,3153565,246119,39.4,1208005,7,0,Y,N,x
8189,Percentages,3042130,115883,19.1,1207995,1,204,Y,N,d
8190,Percentages,3042130,159220,19.1,1207995,2,68,Y,Y,b
8191,Percentages,3042130,243596,9.2,1207995,3,149,Y,Y,b
8192,Percentages,3042130,246076,19.3,1207995,4,58,Y,N,c
8193,Percentages,3042130,246707,9.1,1207995,5,55,Y,Y,d
8194,Percentages,3042130,248140,9.4,1207995,6,135,Y,N,c
8195,Percentages,3042130,249303,9.3,1207995,7,167,Y,Y,c
8196,Percentages,2870077,111588,19.1,1207998,1,15,Y,Y,d
8197,Percentages,2870077,126251,9.3,1207998,2,55,Y,N,c
8198,Percentages,2870077,134372,9.2,1207998,3,37,Y,N,a
8199,Percentages,2870077,244718,9.1,1207998,4,38,Y,Y,b
8200,Percentages,2870077,246069,19.1,1207998,5,23,Y,N,b
8201,Percentages,2870077,246778,9.3,1207998,6,18,Y,N,d
8202,Percentages,2870077,248317,9.2,1207998,7,8,Y,Y,d
8203,Percentages,3319211,150197,19.1,1207990,1,5,Y,Y,c
8204,Percentages,3319211,150220,9.1,1207990,2,98,Y,Y,c
8205,Percentages,3319211,150917,9.1,1207990,3,67,Y,Y,b
8206,Percentages,3319211,159215,19.1,1207990,4,40,Y,Y,d
8207,Percentages,3319211,187876,19.1,1207990,5,160,Y,Y,a
8208,Percentages,3319211,246114,19.3,1207990,6,142,Y,Y,c
8209,Percentages,3319211,263000,19.3,1207990,7,51,Y,N,b
8210,Percentages,3237526,134376,9.1,1207999,1,8,Y,Y,a
8211,Percentages,3237526,245432,9.2,1207999,2,83,Y,N,c
8212,Percentages,3237526,246075,19.1,1207999,3,62,Y,Y,a
8213,Percentages,3237526,246120,19.3,1207999,4,145,Y,Y,c
8214,Percentages,3237526,246190,9.3,1207999,5,127,Y,Y,c
8215,Percentages,3237526,246213,9.2,1207999,6,270,Y,Y,c
8216,Percentages,3237526,253331,19.1,1207999,7,264,Y,Y,d
8217,Percentages,2665891,134357,19.2,1207991,1,3,Y,Y,d
8218,Percentages,2665891,134360,19.2,1207991,2,1,Y,Y,a
8219,Percentages,2665891,134361,19.1,1207991,3,0,Y,Y,c
8220,Percentages,2665891,150940,19.2,1207991,4,1,Y,Y,d
8221,Percentages,2665891,159225,19.1,1207991,5,1,Y,Y,c
8222,Percentages,2665891,187873,9.3,1207991,6,0,Y,Y,a
8223,Percentages,2665891,246074,19.2,1207991,7,1,Y,Y,c
8224,Percentages,2752128,111562,9.1,1208001,1,222,Y,N,c
8225,Percentages,2752128,127220,19.3,1208001,2,34,Y,Y,e
8226,Percentages,2752128,134355,9.2,1208001,3,14,Y,Y,a
8227,Percentages,2752128,150939,19.2,1208001,4,103,Y,N,b
8228,Percentages,2752128,159216,19.0,1208001,5,61,Y,Y,b
8229,Percentages,2752128,159224,19.1,1208001,6,204,Y,N,d
8230,Percentages,2752128,171291,9.3,1208001,7,119,Y,Y,d
8231,Percentages,3459350,150197,19.1,1207990,1,169,Y,Y,c
8232,Percentages,3459350,150220,9.1,1207990,2,70,Y,Y,c
8233,Percentages,3459350,150917,9.1,1207990,3,126,Y,Y,b
8234,Percentages,3459350,159215,19.1,1207990,4,242,Y,N,b
8235,Percentages,3459350,187876,19.1,1207990,5,96,Y,Y,a
8236,Percentages,3459350,246114,19.3,1207990,6,253,Y,Y,c
8237,Percentages,3459350,263000,19.3,1207990,7,112,Y,Y,c
8238,Percentages,2821673,94127,19.1,1208003,1,36,Y,Y,b
8239,Percentages,2821673,111587,19.0,1208003,2,16,Y,Y,d
8240,Percentages,2821673,134375,19.2,1208003,3,16,Y,Y,c
8241,Percentages,2821673,153983,19.4,1208003,4,201,Y,Y,b
8242,Percentages,2821673,187875,9.3,1208003,5,24,Y,Y,b
8243,Percentages,2821673,243594,19.1,1208003,6,34,Y,Y,c
8244,Percentages,2821673,245141,9.1,1208003,7,23,Y,Y,d
8245,Percentages,3376573,94126,29.2,1208010,1,54,Y,N,b
8246,Percentages,3376573,127305,49.5,1208010,2,107,Y,N,b
8247,Percentages,3376573,127349,49.5,1208010,3,73,Y,Y,e
8248,Percentages,3376573,134367,29.4,1208010,4,544,Y,N,c
8249,Percentages,3376573,159218,39.3,1208010,5,115,Y,Y,c
8250,Percentages,3376573,159226,29.1,1208010,6,129,Y,Y,d
8251,Percentages,3376573,163586,29.4,1208010,7,30,Y,Y,a
8252,Percentages,2752128,134349,9.3,1207989,1,33,Y,Y,c
8253,Percentages,2752128,134366,9.3,1207989,2,86,Y,Y,c
8254,Percentages,2752128,226897,19.2,1207989,3,174,Y,Y,d
8255,Percentages,2752128,246071,9.1,1207989,4,85,Y,Y,a
8256,Percentages,2752128,246128,19.2,1207989,5,76,Y,N,b
8257,Percentages,2752128,246166,19.1,1207989,6,24,Y,Y,d
8258,Percentages,2752128,246788,19.1,1207989,7,50,Y,Y,c
8259,Percentages,3318625,150197,19.1,1207990,1,18,Y,Y,c
8260,Percentages,3318625,150220,9.1,1207990,2,45,Y,Y,c
8261,Percentages,3318625,150917,9.1,1207990,3,20,Y,Y,b
8262,Percentages,3318625,159215,19.1,1207990,4,41,Y,Y,d
8263,Percentages,3318625,187876,19.1,1207990,5,43,Y,Y,a
8264,Percentages,3318625,246114,19.3,1207990,6,69,Y,Y,c
8265,Percentages,3318625,263000,19.3,1207990,7,23,Y,Y,c
8266,Percentages,2890804,94129,19.1,1208004,1,211,Y,Y,c
8267,Percentages,2890804,121659,9.4,1208004,2,27,Y,N,b
8268,Percentages,2890804,159223,19.1,1208004,3,294,Y,Y,a
8269,Percentages,2890804,245561,9.2,1208004,4,185,Y,Y,d
8270,Percentages,2890804,246123,19.3,1208004,5,159,Y,N,b
8271,Percentages,2890804,246124,19.1,1208004,6,199,Y,N,c
8272,Percentages,2890804,246718,9.2,1208004,7,125,Y,N,c
8273,Percentages,2821673,134362,19.1,1207997,1,47,Y,Y,c
8274,Percentages,2821673,159214,19.1,1207997,2,77,Y,Y,a
8275,Percentages,2821673,177826,9.3,1207997,3,18,Y,Y,c
8276,Percentages,2821673,245584,19.3,1207997,4,21,Y,Y,d
8277,Percentages,2821673,246080,19.3,1207997,5,17,Y,Y,a
8278,Percentages,2821673,246196,19.1,1207997,6,26,Y,Y,b
8279,Percentages,2821673,250004,9.3,1207997,7,72,Y,Y,d
8280,Percentages,2644511,94124,19.2,1207993,1,100,Y,Y,a
8281,Percentages,2644511,94130,19.1,1207993,2,53,Y,Y,a
8282,Percentages,2644511,121663,9.1,1207993,3,92,Y,Y,c
8283,Percentages,2644511,127316,19.3,1207993,4,128,Y,Y,b
8284,Percentages,2644511,134368,19.2,1207993,5,204,Y,Y,d
8285,Percentages,2644511,159217,19.0,1207993,6,72,Y,Y,a
8286,Percentages,2644511,246082,9.1,1207993,7,55,Y,Y,c
8287,Percentages,3042130,134376,9.1,1207999,1,91,Y,Y,a
8288,Percentages,3042130,245432,9.2,1207999,2,289,Y,N,d
8289,Percentages,3042130,246075,19.1,1207999,3,139,Y,N,c
8290,Percentages,3042130,246120,19.3,1207999,4,475,Y,N,b
8291,Percentages,3042130,246190,9.3,1207999,5,145,Y,Y,c
8292,Percentages,3042130,246213,9.2,1207999,6,41,Y,N,d
8293,Percentages,3042130,253331,19.1,1207999,7,20,Y,Y,d
8294,Percentages,1363192,134349,9.3,1207989,1,3,Y,N,d
8295,Percentages,3389171,88305,19.3,1207992,1,189,Y,Y,c
8296,Percentages,3389171,134351,9.1,1207992,2,20,Y,Y,a
8297,Percentages,3389171,150196,19.1,1207992,3,34,Y,Y,a
8298,Percentages,3389171,151536,19.1,1207992,4,39,Y,Y,c
8299,Percentages,3389171,171290,19.4,1207992,5,323,Y,Y,b
8300,Percentages,3389171,246127,19.3,1207992,6,294,Y,Y,b
8301,Percentages,3389171,246162,9.2,1207992,7,33,Y,Y,d
8302,Percentages,2992392,134376,9.1,1207999,1,19,Y,N,b
8303,Percentages,2992392,245432,9.2,1207999,2,50,Y,Y,a
8304,Percentages,2992392,246075,19.1,1207999,3,65,Y,Y,a
8305,Percentages,2992392,246120,19.3,1207999,4,488,Y,Y,c
8306,Percentages,2992392,246190,9.3,1207999,5,44,Y,Y,c
8307,Percentages,2992392,246213,9.2,1207999,6,29,Y,Y,c
8308,Percentages,2992392,253331,19.1,1207999,7,178,Y,Y,d
8309,Percentages,3484749,94131,19.2,1208000,1,159,Y,Y,c
8310,Percentages,3484749,102067,9.3,1208000,2,192,Y,Y,c
8311,Percentages,3484749,121656,9.2,1208000,3,101,Y,Y,c
8312,Percentages,3484749,121661,19.3,1208000,4,141,Y,Y,e
8313,Percentages,3484749,127363,9.3,1208000,5,80,Y,Y,d
8314,Percentages,3484749,134358,9.4,1208000,6,306,Y,N,c
8315,Percentages,3484749,150938,19.1,1208000,7,117,Y,N,b
8316,Percentages,2752128,94129,19.1,1208004,1,110,Y,Y,c
8317,Percentages,2752128,121659,9.4,1208004,2,57,Y,Y,e
8318,Percentages,2752128,159223,19.1,1208004,3,50,Y,Y,a
8319,Percentages,2752128,245561,9.2,1208004,4,82,Y,Y,d
8320,Percentages,2752128,246123,19.3,1208004,5,35,Y,N,c
8321,Percentages,2752128,246124,19.1,1208004,6,45,Y,Y,b
8322,Percentages,2752128,246718,9.2,1208004,7,28,Y,Y,a
8323,Percentages,3237526,115883,19.1,1207995,1,174,Y,Y,c
8324,Percentages,3237526,159220,19.1,1207995,2,15,Y,Y,b
8325,Percentages,3237526,243596,9.2,1207995,3,44,Y,Y,b
8326,Percentages,3237526,246076,19.3,1207995,4,167,Y,N,d
8327,Percentages,3237526,246707,9.1,1207995,5,28,Y,Y,d
8328,Percentages,3237526,248140,9.4,1207995,6,140,Y,Y,b
8329,Percentages,3237526,249303,9.3,1207995,7,346,Y,Y,c
8330,Percentages,1363192,115881,19.1,1207994,1,8,Y,Y,a
8331,Percentages,1363192,127327,1.0,1207994,2,3,Y,Y,b
8332,Percentages,1363192,150218,9.1,1207994,3,4,Y,Y,d
8333,Percentages,1363192,224757,9.1,1207994,4,4,Y,N,a
8334,Percentages,1363192,245146,19.2,1207994,5,3,Y,Y,b
8335,Percentages,1363192,246122,19.2,1207994,6,4,Y,Y,b
8336,Percentages,1363192,246210,9.1,1207994,7,3,Y,Y,c
8337,Percentages,1363192,134366,9.3,1207989,2,1,Y,Y,c
8338,Percentages,1363192,226897,19.2,1207989,3,1,Y,Y,d
8339,Percentages,1363192,246071,9.1,1207989,4,3,Y,Y,a
8340,Percentages,1363192,246128,19.2,1207989,5,132,Y,Y,c
8341,Percentages,1363192,246166,19.1,1207989,6,98,Y,Y,d
8342,Percentages,1363192,246788,19.1,1207989,7,61,Y,N,a
8343,Percentages,1363192,134376,9.1,1207999,1,55,Y,Y,a
8344,Percentages,1363192,245432,9.2,1207999,2,131,Y,N,b
8345,Percentages,1363192,246075,19.1,1207999,3,222,Y,N,c
8346,Percentages,2858081,115883,19.1,1207995,1,199,Y,N,a
8347,Percentages,2858081,159220,19.1,1207995,2,83,Y,Y,b
8348,Percentages,2858081,243596,9.2,1207995,3,29,Y,Y,b
8349,Percentages,2858081,246076,19.3,1207995,4,106,Y,Y,b
8350,Percentages,2858081,246707,9.1,1207995,5,33,Y,Y,d
8351,Percentages,2858081,248140,9.4,1207995,6,109,Y,N,a
8352,Percentages,2858081,249303,9.3,1207995,7,170,Y,Y,c
8353,Percentages,3351069,94126,29.2,1208010,1,235,Y,Y,c
8354,Percentages,3351069,127305,49.5,1208010,2,458,Y,Y,a
8355,Percentages,3351069,127349,49.5,1208010,3,174,Y,N,a
8356,Percentages,3351069,134367,29.4,1208010,4,264,Y,N,c
8357,Percentages,3351069,159218,39.3,1208010,5,69,Y,Y,c
8358,Percentages,3351069,159226,29.1,1208010,6,0,Y,N,x
8359,Percentages,3351069,163586,29.4,1208010,7,0,Y,N,x
8360,Percentages,3389171,115883,19.1,1207995,1,20,Y,Y,c
8361,Percentages,3389171,159220,19.1,1207995,2,8,Y,Y,b
8362,Percentages,3389171,243596,9.2,1207995,3,134,Y,Y,b
8363,Percentages,3389171,246076,19.3,1207995,4,29,Y,N,d
8364,Percentages,3389171,246707,9.1,1207995,5,169,Y,Y,d
8365,Percentages,3389171,248140,9.4,1207995,6,74,Y,Y,b
8366,Percentages,3389171,249303,9.3,1207995,7,267,Y,N,a
8367,Percentages,1363192,246120,19.3,1207999,4,127,Y,Y,c
8368,Percentages,1363192,246190,9.3,1207999,5,92,Y,N,d
8369,Percentages,1363192,246213,9.2,1207999,6,90,Y,Y,c
8370,Percentages,1363192,253331,19.1,1207999,7,234,Y,Y,d
8371,Percentages,2752128,94137,19.1,1208002,1,4,Y,N,a
8372,Percentages,2752128,111561,9.1,1208002,2,3,Y,Y,c
8373,Percentages,2752128,121655,19.3,1208002,3,4,Y,Y,d
8374,Percentages,2752128,151553,19.3,1208002,4,140,Y,Y,d
8375,Percentages,2752128,246161,19.1,1208002,5,94,Y,N,a
8376,Percentages,2752128,249304,9.3,1208002,6,65,Y,Y,a
8377,Percentages,2752128,250746,9.2,1208002,7,13,Y,N,a
8378,Percentages,2899591,150197,19.1,1207990,1,197,Y,Y,c
8379,Percentages,2899591,150220,9.1,1207990,2,381,Y,Y,c
8380,Percentages,2899591,150917,9.1,1207990,3,50,Y,Y,b
8381,Percentages,2899591,159215,19.1,1207990,4,130,Y,Y,d
8382,Percentages,2899591,187876,19.1,1207990,5,275,Y,Y,a
8383,Percentages,2899591,246114,19.3,1207990,6,167,Y,Y,c
8384,Percentages,2899591,263000,19.3,1207990,7,0,Y,N,x
8385,Percentages,2900438,94125,29.1,1208007,1,177,Y,N,b
8386,Percentages,2900438,94132,39.1,1208007,2,62,Y,Y,a
8387,Percentages,2900438,102070,39.4,1208007,3,151,Y,N,d
8388,Percentages,2752128,94124,19.2,1207993,1,47,Y,N,b
8389,Percentages,2752128,94130,19.1,1207993,2,45,Y,Y,a
8390,Percentages,2752128,121663,9.1,1207993,3,66,Y,Y,c
8391,Percentages,2752128,127316,19.3,1207993,4,78,Y,N,e
8392,Percentages,2752128,134368,19.2,1207993,5,91,Y,N,c
8393,Percentages,2752128,159217,19.0,1207993,6,54,Y,Y,a
8394,Percentages,2752128,246082,9.1,1207993,7,81,Y,Y,c
8395,Percentages,2992631,134357,19.2,1207991,1,150,Y,Y,d
8396,Percentages,2992631,134360,19.2,1207991,2,35,Y,Y,a
8397,Percentages,2992631,134361,19.1,1207991,3,29,Y,Y,c
8398,Percentages,2992631,150940,19.2,1207991,4,89,Y,Y,d
8399,Percentages,2992631,159225,19.1,1207991,5,165,Y,Y,c
8400,Percentages,2992631,187873,9.3,1207991,6,88,Y,Y,a
8401,Percentages,2992631,246074,19.2,1207991,7,210,Y,Y,c
8402,Percentages,2785340,134349,9.3,1207989,1,100,Y,Y,c
8403,Percentages,2785340,134366,9.3,1207989,2,147,Y,N,d
8404,Percentages,2785340,226897,19.2,1207989,3,144,Y,Y,d
8405,Percentages,2785340,246071,9.1,1207989,4,39,Y,Y,a
8406,Percentages,2785340,246128,19.2,1207989,5,224,Y,N,b
8407,Percentages,2785340,246166,19.1,1207989,6,86,Y,Y,d
8408,Percentages,2785340,246788,19.1,1207989,7,187,Y,Y,c
8409,Percentages,2962535,134362,19.1,1207997,1,32,Y,Y,c
8410,Percentages,2962535,159214,19.1,1207997,2,91,Y,Y,a
8411,Percentages,2962535,177826,9.3,1207997,3,14,Y,Y,c
8412,Percentages,2962535,245584,19.3,1207997,4,9,Y,Y,d
8413,Percentages,2962535,246080,19.3,1207997,5,13,Y,N,c
8414,Percentages,2962535,246196,19.1,1207997,6,25,Y,Y,b
8415,Percentages,2962535,250004,9.3,1207997,7,135,Y,N,c
8416,Percentages,3318625,159214,19.1,1207997,2,5,Y,Y,a
8417,Percentages,3318625,177826,9.3,1207997,3,6,Y,Y,c
8418,Percentages,3318625,245584,19.3,1207997,4,7,Y,Y,d
8419,Percentages,3318625,246080,19.3,1207997,5,4,Y,Y,a
8420,Percentages,3318625,246196,19.1,1207997,6,34,Y,Y,b
8421,Percentages,3318625,250004,9.3,1207997,7,59,Y,Y,d
8422,Percentages,3318625,134362,19.1,1207997,1,7,Y,Y,c
8423,Percentages,3456817,94127,19.1,1208003,1,200,Y,Y,b
8424,Percentages,3456817,111587,19.0,1208003,2,59,Y,Y,d
8425,Percentages,3456817,134375,19.2,1208003,3,136,Y,Y,c
8426,Percentages,3456817,153983,19.4,1208003,4,479,Y,N,c
8427,Percentages,3456817,187875,9.3,1208003,5,148,Y,Y,b
8428,Percentages,3456817,243594,19.1,1208003,6,82,Y,Y,c
8429,Percentages,3456817,245141,9.1,1208003,7,43,Y,Y,d
8430,Percentages,2900438,102096,29.3,1208007,4,38,Y,N,e
8431,Percentages,2900438,127247,49.5,1208007,5,256,Y,N,d
8432,Percentages,2900438,134044,39.4,1208007,6,61,Y,Y,a
8433,Percentages,2900438,246160,29.4,1208007,7,174,Y,Y,a
8434,Percentages,2451315,134362,19.1,1207997,1,76,Y,Y,c
8435,Percentages,2451315,159214,19.1,1207997,2,74,Y,Y,a
8436,Percentages,2451315,177826,9.3,1207997,3,27,Y,Y,c
8437,Percentages,2451315,245584,19.3,1207997,4,33,Y,Y,d
8438,Percentages,2451315,246080,19.3,1207997,5,22,Y,Y,a
8439,Percentages,2451315,246196,19.1,1207997,6,170,Y,Y,b
8440,Percentages,2451315,250004,9.3,1207997,7,100,Y,N,c
8441,Percentages,3139193,111588,19.1,1207998,1,89,Y,Y,d
8442,Percentages,3139193,126251,9.3,1207998,2,87,Y,Y,a
8443,Percentages,3139193,134372,9.2,1207998,3,499,Y,Y,b
8444,Percentages,3139193,244718,9.1,1207998,4,75,Y,Y,b
8445,Percentages,3139193,246069,19.1,1207998,5,99,Y,Y,c
8446,Percentages,3139193,246778,9.3,1207998,6,218,Y,Y,a
8447,Percentages,3139193,248317,9.2,1207998,7,12,Y,Y,d
8448,Percentages,3287935,94129,19.1,1208004,1,140,Y,N,a
8449,Percentages,3287935,121659,9.4,1208004,2,106,Y,N,b
8450,Percentages,3287935,159223,19.1,1208004,3,85,Y,N,b
8451,Percentages,3287935,245561,9.2,1208004,4,27,Y,N,a
8452,Percentages,3287935,246123,19.3,1208004,5,48,Y,Y,d
8453,Percentages,3287935,246124,19.1,1208004,6,53,Y,Y,b
8454,Percentages,3287935,246718,9.2,1208004,7,84,Y,N,c
8455,Percentages,3316320,88303,39.4,1208005,1,170,Y,Y,a
8456,Percentages,3316320,121662,29.4,1208005,2,147,Y,N,e
8457,Percentages,3316320,127226,39.4,1208005,3,169,Y,Y,a
8458,Percentages,3316320,127234,39.5,1208005,4,165,Y,Y,c
8459,Percentages,3316320,177828,29.4,1208005,5,121,Y,N,a
8460,Percentages,3316320,246117,29.3,1208005,6,157,Y,Y,a
8461,Percentages,3316320,246119,39.4,1208005,7,154,Y,Y,a
8462,Percentages,3323031,126251,9.3,1207998,2,161,Y,Y,a
8463,Percentages,3323031,134372,9.2,1207998,3,109,Y,Y,b
8464,Percentages,3323031,244718,9.1,1207998,4,86,Y,Y,b
8465,Percentages,3323031,246069,19.1,1207998,5,98,Y,N,d
8466,Percentages,3323031,246778,9.3,1207998,6,135,Y,N,d
8467,Percentages,3323031,111588,19.1,1207998,1,46,Y,Y,d
8468,Percentages,3323031,248317,9.2,1207998,7,151,Y,Y,d
8469,Percentages,3389171,94129,19.1,1208004,1,5,Y,N,d
8470,Percentages,3389171,121659,9.4,1208004,2,116,Y,N,b
8471,Percentages,3389171,159223,19.1,1208004,3,66,Y,Y,a
8472,Percentages,3389171,245561,9.2,1208004,4,88,Y,Y,d
8473,Percentages,3389171,246123,19.3,1208004,5,47,Y,N,b
